PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
6533798,1956,DRUG GM,National,VITAMINS,VITAMIN - NON HERBAL SUPPLEMEN, 
6533801,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ
6533813,4247,DELI,National,CHICKEN/POULTRY,CHIX:VALUE ADDED (COLD), 
6533834,5907,GROCERY,National,DRY NOODLES/PASTA,SPAGHETTI DRY,13.25 OZ
6533840,2233,DRUG GM,National,SPRING/SUMMER SEASONAL,POLY POOLS,12X30IN
6533843,1232,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK
6533878,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,1.48 OZ
6533880,436,GROCERY,National,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12 OZ
6533885,5611,DRUG GM,National,MAGAZINE,CROSSWORDS/PUZZLES-MAGAZINE, 
6533889,69,MISC SALES TRAN,Private,COUPON/MISC ITEMS,GASOLINE-REG UNLEADED, 
6533897,169,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
6533902,919,GROCERY,National,CONDIMENTS/SAUCES,MISC MEAT SAUCES,16 OZ
6533903,5603,COSMETICS,National,MAKEUP AND TREATMENT,THERMOS, 
6533908,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,3.2 OZ
6533911,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12OZ
6533912,2347,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,TEA SWEETENED,18.5 OZ
6533918,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER, 
6533934,1578,DRUG GM,National,MAGAZINE,AUTOMOBILE-MAGAZINE, 
6533936,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12OZ/12PK
6533940,2226,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
6533943,397,DELI,National,DELI MEATS,MEAT: CHICKEN PPK/PRESLC,8 OZ
6533946,1282,DRUG GM,National,BABY FOODS,BABY FOOD CEREALS, 
6533965,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ
6534001,751,DRUG GM,National,FEMININE HYGIENE,FEM. HYGN.NAPKINS,18 CT
6534002,2233,DRUG GM,National,SPRING/SUMMER SEASONAL,INFLATABLES, 
6534015,1530,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,1.75 QT
6534017,2636,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
6534027,69,DRUG GM,Private,SPRING/SUMMER SEASONAL,GRILL ACCESSORIES, 
6534030,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
6534035,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12OZ
6534040,105,DRUG GM,National,DEODORANTS,SOLID/STK DEODORANTS,2.6 OZ
6534046,459,DRUG GM,National,FIRST AID PRODUCTS,RX MEDICATED OTC DRUGS, 
6534069,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,2PK/2.5OZ
6534074,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 PK
6534077,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12OZ
6534078,1710,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12OZ
6534085,2233,DRUG GM,National,SPRING/SUMMER SEASONAL,INFLATABLES,72 INCH
6534087,1530,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,1.75 QT
6534092,76,GROCERY,National,DOG FOODS,CAN DOG FOOD (SKIPPY/PEDIGREE/,17.6 LB
6534103,2224,GROCERY,National,SOFT DRINKS,MIXERS(CLUB SODA/SELTZERS)FLAV,12PK/12OZ
6534132,2468,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES,750 ML
6534141,442,NUTRITION,National,BREAD,MEXICAN SOFT TORTILLAS AND WRA,13.75OZ
6534143,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12PK/12OZ
6534153,1989,GROCERY,National,CONDIMENTS/SAUCES,HOT MUSTARD/SPECIALTY MUSTAR,12 OZ
6534166,69,MISC SALES TRAN,Private,COUPON/MISC ITEMS,GASOLINE-REG UNLEADED, 
6534167,5072,DRUG GM,National,BABY HBC,BABY SOAPS, 
6534170,373,COSMETICS,National,MAKEUP AND TREATMENT,COVERGIRL, 
6534175,794,GROCERY,National,COLD CEREAL,KIDS CEREAL,15 OZ
6534177,919,GROCERY,National,CONDIMENTS/SAUCES,MISC MEAT SAUCES,16 OZ
6534178,69,KIOSK-GAS,Private,COUPON/MISC ITEMS,GASOLINE-REG UNLEADED, 
6534183,4251,DELI,National,CHICKEN/POULTRY,CHIX: VALUE ADDED (HOT), 
6534196,757,DRUG GM,National,ORAL HYGIENE PRODUCTS,LIPCARE,.45 OZ
6534201,436,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
6534218,1968,DRUG GM,National,MAGAZINE,SPORTS-PARTICIPATORY-MAGAZINE, 
6534219,436,GROCERY,National,SOFT DRINKS,SOFT DRINK BOTTLE NON-CARB (EX,.5LTR/4PK
6534221,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER, 
6534229,5907,GROCERY,National,DRY NOODLES/PASTA,MACARONI DRY,13.25 OZ
6534234,1402,DRUG GM,National,ORAL HYGIENE PRODUCTS,DENTAL FLOSS AND IMPLEMENTS, 
6534243,2134,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
6534246,66,DRUG GM,National,FOOT CARE PRODUCTS,FOOT SPRAYS POWDERS, 
6534258,1956,DRUG GM,National,VITAMINS,VITAMIN - MINERALS, 
6534263,2233,DRUG GM,National,SPRING/SUMMER SEASONAL,INFLATABLES,48 IN
6534268,1530,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,1.75 QT
6534292,4295,MEAT,National,EXOTIC GAME/FOWL,CORNISH HEN, 
6534308,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ
6534328,5695,DRUG GM,National,HARDWARE SUPPLIES,TOOL SETS,1 CT
6534330,2152,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
6534333,5907,GROCERY,National,DRY NOODLES/PASTA,MACARONI DRY,13.25 OZ
6534358,1362,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,SEAFOOD-FRZ-RAW FILLETS,32 OZ
6534370,2296,DRUG GM,National,DEODORANTS,SOLID/STK DEODORANTS, 
6534400,1856,DRUG GM,National,PLASTIC HOUSEWARES,PANTRY, 
6534404,212,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
6534406,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,1.48 OZ
6534414,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12 OZ
6534424,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12OZ
6534436,1530,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,1.75 QT
6534460,1239,COSMETICS,National,MAKEUP AND TREATMENT,COLOR SETS, 
6534469,5192,DRUG GM,National,PERSONAL CARE APPLIANCES,PROMOTIONAL BATH, 
6534477,2233,DRUG GM,National,SPRING/SUMMER SEASONAL,SWIN/TOYS, 
6534478,2224,GROCERY,National,SOFT DRINKS,MIXERS(CLUB SODA/SELTZERS)FLAV,12PK/12OZ
6534480,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12OZ
6534482,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12OZ/12PK
6534500,118,DRUG GM,National,FIRST AID PRODUCTS,HYDROCORTIZONE, 
6534515,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
6534521,4250,DELI,National,CHICKEN/POULTRY,CHIX: VALUE ADDED (HOT), 
6534523,6091,DRUG GM,National,INSECTICIDES,ANT AND ROACH,1 LB
6534538,1530,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,1.75 QT
6534544,5724,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,32 OZ
6534545,764,DRUG GM,National,DEODORANTS,SOLID/STK DEODORANTS,2.6 OZ
6534552,1710,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12OZ
6534573,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12 OZ
6534578,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS CAN NON-CARB (EXCE,12 OZ
6534579,626,COSMETICS,National,BATH,HEALING GARDEN, 
6534581,2002,DRUG GM,National,MAGAZINE,TEEN-MAGAZINE, 
6534582,626,DRUG GM,National,DEODORANTS,AEROSOL DEODORANTS, 
6534588,5457,DRUG GM,National,SPRING/SUMMER SEASONAL,MISC HOLIDAYS, 
6534590,5724,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES WHITE,15 OZ
6534606,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER, 
6534607,1530,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,1.75 QT
6534617,5227,DRUG GM,National,HARDWARE SUPPLIES,TOOL SETS, 
6534622,886,GROCERY,Private,BAKED BREAD/BUNS/ROLLS,PITA/TORTILLAS,17.5 OZ
6534624,1956,DRUG GM,National,VITAMINS,VITAMIN - INDIVIDUAL,100 CT
6534626,333,DRUG GM,National,LAWN AND GARDEN SHOP,BRUSH/WEED/GRASS KILLERS,24 OZ
6534632,2389,GROCERY,National,DOMESTIC WINE,FRUIT VARIETAL WINES,750 ML
6534635,1046,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12OZ
6534641,886,GROCERY,Private,BAKED BREAD/BUNS/ROLLS,PITA/TORTILLAS,23.5 OZ
6534657,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,2PK/2.5OZ
6534689,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,1.48 OZ
6534691,5025,DRUG GM,National,FIRST AID PRODUCTS,BANDAGE/TAPE,.06  OZ
6534692,1530,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,56 OZ
6534703,5094,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
6534710,1956,DRUG GM,National,VITAMINS,VITAMIN - INDIVIDUAL, 
6534720,1530,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,1.75 QT
6534761,2154,DRUG GM,National,TOYS AND GAMES,ACTIVITY, 
6534785,544,GROCERY,National,BAG SNACKS,TORTILLA/NACHO CHIPS,12.5 OZ
6534807,1530,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,1.75 QT
6534809,1956,DRUG GM,National,VITAMINS,VITAMIN - MINERALS,100 CT
6534811,1530,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,1.75 QT
6534815,1402,DRUG GM,National,ORAL HYGIENE PRODUCTS,DENTAL FLOSS AND IMPLEMENTS, 
6534821,4263,DELI,National,CHICKEN/POULTRY,CHIX:VALUE ADDED (COLD), 
6534825,69,DRUG GM,Private,FEMININE HYGIENE,FEM. HYGN. TAMPONS,18 CT
6534837,1246,DRUG GM,National,TOYS AND GAMES,PLASTIC TOYS, 
6534858,1530,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,1.75 QT
6534871,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,2PK/2.5OZ
6534872,69,GROCERY,Private,BAKED BREAD/BUNS/ROLLS,HAMBURGER BUNS,12 OZ
6534873,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,2PK/2.5OZ
6534879,626,DRUG GM,National,DEODORANTS,AEROSOL DEODORANTS, 
6534881,2224,GROCERY,National,SOFT DRINKS,SOFT DRINKS 12/18&15PK CAN CAR,12PK/12OZ
6534889,5695,DRUG GM,National,HARDWARE SUPPLIES,TOOL SETS,1 CT
6534899,5695,DRUG GM,National,HARDWARE SUPPLIES,TOOL SETS,1 CT
6534902,4249,DELI,National,CHICKEN/POULTRY,CHIX:VALUE ADDED (COLD), 
6534913,764,DRUG GM,National,DEODORANTS,SOLID/STK DEODORANTS,2.6 OZ
6534924,882,GROCERY,National,PAPER HOUSEWARES,PLASTIC/HEAVY PAPER PREM PLATE,9 IN
6535008,397,MEAT-PCKGD,National,BACON,ECONOMY,16 OZ
6535479,69,GROCERY,Private,DISHWASH DETERGENTS,LIQUID DISH DETERGENT,28 OZ
6535582,544,GROCERY,National,BAG SNACKS,BAGGED CHEESE SNACKS,9.5 OZ
6535613,69,GROCERY,Private,FD WRAPS/BAGS/TRSH BG,FOOD STORAGE BAGS,20 CT
6535726,544,GROCERY,National,WAREHOUSE SNACKS,CANISTER POTATO/TORT CHIPS,5.75 OZ
6535995,69,GROCERY,Private,FD WRAPS/BAGS/TRSH BG,GARBAGE KITCHEN COMPACTOR BA,90 CT
6536271,1656,NUTRITION,National,JUICE,JUICE,450 ML
6536529,407,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,4 OZ
6536648,697,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,12PK/12 OZ
6536789,407,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,940593 4OZ
6537044,848,PASTRY,National,BREAD,BREAD:SAVORY/SPECIALTY,24 OZ
6537231,5069,DRUG GM,National,FEMININE HYGIENE,FEM. HYGN.NAPKINS,46 CT
6537477,1089,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,8OZ
6537551,693,DRUG GM,National,CANDY - CHECKLANE,MINTS CANDY & BREATH (NOT LIF,.06 OZ
6538035,697,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,144 OZ
6538268,3365,SEAFOOD,National,SEAFOOD-FRESH,SEAFOOD-FRE-LIVE SHLFSH-OTHER, 
6540680,106,MISC. TRANS.,National,NO COMMODITY DESCRIPTION,NO SUBCOMMODITY DESCRIPTION, 
6541320,1916,GROCERY,National,MISC. DAIRY,MEXICAN SOFT TORTILLAS AND WRA,10 OZ
6543041,407,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,4 OZ
6543043,407,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
6543045,407,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,6 OZ
6543148,693,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE,11 OZ
6543168,764,DRUG GM,National,DEODORANTS,SOLID/STK DEODORANTS,2.6 OZ
6543169,764,DRUG GM,National,DEODORANTS,SOLID/STK DEODORANTS,2.6 OZ
6543508,2296,DRUG GM,National,DEODORANTS,SOLID/STK DEODORANTS,2.7 OZ
6543553,69,GROCERY,Private,BAG SNACKS,TORTILLA/NACHO CHIPS,13.5 OZ
6543654,1702,DRUG GM,National,BROOMS AND MOPS,BROOMS: PLSTC/NATRL & PATIO, 
6543887,886,GROCERY,Private,BAKED BREAD/BUNS/ROLLS,PITA/TORTILLAS,10 OZ
6544062,1656,NUTRITION,National,JUICE,JUICE,450 ML
6544219,69,PASTRY,Private,CAKES,CAKES: NOVELTIES,7 OZ
6544236,69,MISC SALES TRAN,Private,COUPON/MISC ITEMS,GASOLINE-REG UNLEADED, 
6544294,69,DRUG GM,Private,FEMININE HYGIENE,FEM. HYGN. TAMPONS,18 CT
6544308,69,GROCERY,Private,ICE CREAM/MILK/SHERBTS,TRADITIONAL,56 OZ
6544382,69,GROCERY,Private,COFFEE,INSTANT COFFEE FLAVORED W/SWEE,5.25 OZ
6544448,69,GROCERY,Private,DISHWASH DETERGENTS,LIQUID DISH DETERGENT,25 OZ
6544510,80,SEAFOOD-PCKGD,National,SEAFOOD - FROZEN,FRZN BRD STICK/PORTON,20 OZ
6544664,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,7OZ 935189
6544672,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,4 OZ
6544680,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,4 OZ
6544697,177,DRUG GM,National,BABY FOODS,BABY FOOD JUNIOR ALL BRANDS,1.48 OZ
6544704,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,2PK/2.5OZ
6544706,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,2PK/2.5OZ
6544712,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,2PK/2.5OZ
6544714,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,2PK/2.5OZ
6544721,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,2PK/2.5OZ
6544728,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,2PK/2.5OZ
6544730,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,2PK/2.5OZ
6544738,177,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,2PK/2.5OZ
6544943,290,NUTRITION,National,FROZEN,FROZEN ICE CREAM,6PK
6544993,317,GROCERY,National,CHEESE,SHREDDED CHEESE,16 OZ
6545152,3818,MEAT,National,CHICKEN,WHOLE/CUTUP, 
6545205,3889,DELI,National,DELI MEATS,MEAT: BEEF BULK, 
6545242,407,DRUG GM,National,BABY FOODS,BABY FOOD - BEGINNER,4 OZ
6545277,4007,MEAT,National,BEEF,PATTIES, 
6545609,544,GROCERY,National,BAG SNACKS,SGL SV/VEND MACH SNACKS CHIP/P,4.25 OZ
6545614,544,GROCERY,National,BAG SNACKS,SGL SV/VEND MACH SNACKS CHIP/P,3.25 OZ
6545616,544,GROCERY,National,BAG SNACKS,SGL SV/VEND MACH SNACKS CHIP/P,2.5 OZ
6545646,4689,MISC. TRANS.,National,NO COMMODITY DESCRIPTION,NO SUBCOMMODITY DESCRIPTION, 
6545766,5026,DRUG GM,National,FIRST AID PRODUCTS,FIRST AID MEDICATIONS, 
6545809,626,COSMETICS,National,BATH,HEALING GARDEN, 
6545812,626,COSMETICS,National,BATH,HEALING GARDEN, 
6545948,693,DRUG GM,National,CANDY - PACKAGED,CANDY BAGS-CHOCOCLATE W/FLOUR,11.34 OZ
6545978,720,GROCERY,National,DISHWASH DETERGENTS,AUTO DISH DETERGENT - GEL,75 OZ
6545980,720,DRUG GM,National,ORAL HYGIENE PRODUCTS,POWER TOOTHBRUSH/REFILLS, 
6546065,764,DRUG GM,National,ORAL HYGIENE PRODUCTS,TOOTHPASTE, 
6546066,764,DRUG GM,National,ORAL HYGIENE PRODUCTS,TOOTHPASTE, 
6546135,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR COLOR AND DEVELOPERS, 
6546216,882,GROCERY,National,PAPER HOUSEWARES,PLASTIC/HEAVY PAPER PREM PLATE,9 IN
6546217,883,DRUG GM,National,FOOT CARE PRODUCTS,FOOT SPRAYS POWDERS,4 OZ
6546258,919,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,16 OZ
6546367,1014,DRUG GM,National,TOBACCO OTHER,SNUFF,1.2 OZ
6546594,1154,GROCERY,National,DRY NOODLES/PASTA,MACARONI DRY,12 OZ
6546595,1154,GROCERY,National,DRY NOODLES/PASTA,MACARONI DRY,12 OZ
6546596,1154,GROCERY,National,DRY NOODLES/PASTA,SPAGHETTI DRY,12 OZ
6546597,1154,GROCERY,National,DRY NOODLES/PASTA,MACARONI DRY,12 OZ
6546759,1275,MEAT-PCKGD,National,LUNCHMEAT,POULTRY,12 OZ
6547316,5423,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC SALAD MIX,10 OZ
6547322,5423,PRODUCE,National,MUSHROOMS,MUSHROOMS WHITE SLICED PKG,8 OZ
6547504,5510,PASTRY,National,COOKIES,COOKIES: HOLIDAY/SPECIAL OCCAS,15OZ
6547543,1578,DRUG GM,National,MAGAZINE,AUTOMOBILE-MAGAZINE, 
6547681,1633,PRODUCE,National,SALAD MIX,REGULAR GARDEN,09 OZ
6547685,1642,DRUG GM,National,HOSIERY/SOCKS,LADIES SPORT SOCKS, 
6547687,1645,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,8 OZ
6547705,1658,GROCERY,National,SALD DRSNG/SNDWCH SPRD,POURABLE SALAD DRESSINGS,12 OZ
6547736,1662,GROCERY,National,MOLASSES/SYRUP/PANCAKE MIXS,PANCAKE MIXES,16 OZ
6547937,1772,GROCERY,National,CONDIMENTS/SAUCES,BBQ SAUCE,4 OZ
6547944,1781,GROCERY,National,HISPANIC,ITALIAN FOODS,10.22 OZ
6548128,5724,GROCERY,National,VEGETABLES - SHELF STABLE,POTATOES SWEET,15 OZ
6548129,5724,GROCERY,National,VEGETABLES - SHELF STABLE,KRAUT & CABBAGE,15 OZ
6548131,5724,GROCERY,National,VEGETABLES - SHELF STABLE,BEANS GREEN: FS/WHL/CUT,15 OZ
6548154,5734,GROCERY,National,HISPANIC,AUTHENTIC THAI FOODS,3.8 OZ
6548155,5734,GROCERY,National,HISPANIC,AUTHENTIC THAI FOODS,8 OZ
6548156,5734,GROCERY,National,HISPANIC,AUTHENTIC THAI FOODS,2.25 OZ
6548157,5734,GROCERY,National,HISPANIC,AUTHENTIC THAI FOODS,2.25 OZ
6548170,5740,DELI,National,CHEESES,CHEESE:SPECIALTY PREPACK,8 OZ
6548364,1982,GROCERY,National,SPICES & EXTRACTS,SPICES & SEASONINGS,6 OZ
6548375,1989,GROCERY,National,CONDIMENTS/SAUCES,STEAK & WORCHESTER SAUCE,10 OZ
6548390,1989,GROCERY,National,CONDIMENTS/SAUCES,HOT MUSTARD/SPECIALTY MUSTAR,12 OZ
6548394,1989,GROCERY,National,CONDIMENTS/SAUCES,HOT MUSTARD/SPECIALTY MUSTAR,12 OZ
6548399,1989,GROCERY,National,CONDIMENTS/SAUCES,HOT MUSTARD/SPECIALTY MUSTAR,12 OZ
6548403,1989,GROCERY,National,CONDIMENTS/SAUCES,MISC MEAT SAUCES,5 OZ
6548450,2005,GROCERY,National,HISPANIC,AUTHENTIC JAPANESE FOODS,1.41 OZ
6548453,2007,PRODUCE,National,TROPICAL FRUIT,PINEAPPLE WHOLE&PEEL/CORED, 
6548473,2027,DRUG GM,National,FOOT CARE PRODUCTS,FOOT CARE - MEDICATED CORN/CAL, 
6548529,2054,DRUG GM,National,MAGAZINE,MENS-MAGAZINE, 
6548534,2056,GROCERY,National,CONDIMENTS/SAUCES,HOT SAUCE,4.5 OZ
6548560,5843,FLORAL,National,FLORAL-FOLIAGE PLANTS,STANDARD FOLIAGE PLANTS,4INCH
6548564,5843,FLORAL,National,FLORAL-FOLIAGE PLANTS,STANDARD FOLIAGE PLANTS,4INCH
6548593,2083,MEAT-PCKGD,National,FROZEN MEAT,FRZN BURGERS/BBQ/MEATBALL,14 OZ
6548594,2083,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BURGERS/BBQ/MEATBALL,24 OZ
6548595,2083,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN BURGERS/BBQ/MEATBALL,18 OZ
6548610,5873,GARDEN CENTER,National,GARDEN CENTER,PREMIUM ANNUALS (OUTDOOR), 
6548709,5901,NUTRITION,National,PREPARED/PKGD FOODS,CUPS,5.3 OZ
6548723,5904,DRUG GM,National,ORAL HYGIENE PRODUCTS,ORAL HYGIENE BRUSHES,1 CT
6548726,5904,DRUG GM,National,ORAL HYGIENE PRODUCTS,POWER TOOTHBRUSH/REFILLS,1 CT
6548776,2139,PASTRY,National,CAKES,CAKES: NOVELTIES,10 OZ
6548777,2139,PASTRY,National,CAKES,CAKES: NOVELTIES,10 OZ
6548778,2139,PASTRY,National,CAKES,CAKES: LAYERS, 
6548956,2224,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ
6549318,6096,MISC. TRANS.,National,NO COMMODITY DESCRIPTION,CIGARETTES, 
6549401,6147,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC CITRUS,4 LB
6549486,2468,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES,1.5 LTR
6549487,2468,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES,750 ML
6549488,2468,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES,1.5 LTR
6549489,2468,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES,750 ML
6549490,2468,GROCERY,National,IMPORTED WINE,AUSTRALIAN/NZ WINES,1.5 LTR
6549491,2468,GROCERY,National,DOMESTIC WINE,POPULAR 750ML WINES,750 ML
6549536,2497,GROCERY,National,DOMESTIC WINE,FIGHTING VARIETAL WINES, 
6549930,2742,COSMETICS,National,MAKEUP AND TREATMENT,REVLON, 
6549931,2742,COSMETICS,National,MAKEUP AND TREATMENT,REVLON, 
6550131,595,GROCERY,National,PAPER TOWELS,PAPER TOWELS & HOLDERS,180 SHEETS
6550296,764,GROCERY,National,BATH TISSUES,TOILET TISSUE,6 CT
6550824,2091,DRUG GM,National,CANDLES/ACCESSORIES,CANDLES SEASONAL, 
6550962,70,GROCERY,National,LAUNDRY DETERGENTS,LIQUID LAUNDRY DETERGENTS,96 LOAD
6551370,69,GROCERY,Private,DISHWASH DETERGENTS,LIQUID DISH DETERGENT,25 OZ
6551481,2390,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,10OZ/4PK
6551599,5423,PRODUCE,National,VALUE ADDED FRUIT,CUT FRUIT ALL OTHER,2LBS 5 OZ
6551635,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GA
6551663,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR COLOR AND DEVELOPERS, 
6551711,5423,PRODUCE,National,VALUE ADDED VEGETABLES,CUT VEGETABLES ALL OTHER,4 OZ
6551741,2233,DRUG GM,National,SPRING/SUMMER SEASONAL,SWIN/TOYS, 
6551775,1691,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,CHILDREN S ACTIVITY, 
6551782,751,GROCERY,National,PAPER TOWELS,PAPER TOWELS & HOLDERS, 
6551786,5423,PRODUCE,National,VEGETABLES SALAD,VARIETY LETTUCE,3 CT
6551790,1497,DRUG GM,National,STATIONERY & SCHOOL SUPPLIES,SEASONAL/NON-BASIC MERCH,1CT
6551805,5423,PRODUCE,National,MUSHROOMS,MUSHROOMS PORTABELLA,10 OZ
6551812,2743,DRUG GM,National,BOOKSTORE,CHILDRENS LOW END, 
6551839,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
6551843,844,DELI,National,DELI SPECIALTIES (RETAIL PK),DL SPEC: DRY/REFRIG PASTAS,DOZEN
6551850,1407,DRUG GM,National,GREETING CARDS/WRAP/PARTY SPLY,CARDS EVERYDAY, 
6551858,2621,DRUG GM,National,J-HOOKS,JHOOK - TOYS, 
6551861,697,GROCERY,National,BEERS/ALES,BEERALEMALT LIQUORS,144 OZ
6551862,5079,DRUG GM,National,HAIR CARE PRODUCTS,HAIR COLOR AND DEVELOPERS, 
